quarter_seconds_remaining,half_seconds_remaining,no_huddle,posteam_score,defteam_score,ep,wp,series,defenders_in_box,rushing_yards,Temperature,timeout_home_team,timeout_away_team,age_y_C_avg,age_y_C_std,age_y_DB_avg,age_y_DB_std,age_y_DE_avg,age_y_DE_std,age_y_DT_avg,age_y_DT_std,age_y_LB_avg,age_y_LB_std,age_y_OG_avg,age_y_OG_std,age_y_OT_avg,age_y_OT_std,age_y_RB_avg,age_y_RB_std,age_y_TE_avg,age_y_TE_std,age_y_WR_avg,age_y_WR_std,grades_run_block_C_avg,grades_run_block_C_std,grades_run_block_OG_avg,grades_run_block_OG_std,grades_run_block_OT_avg,grades_run_block_OT_std,grades_run_block_RB_avg,grades_run_block_RB_std,grades_run_block_TE_avg,grades_run_block_TE_std,grades_run_block_WR_avg,grades_run_block_WR_std,snap_counts_run_block_C_avg,snap_counts_run_block_C_std,snap_counts_run_block_OG_avg,snap_counts_run_block_OG_std,snap_counts_run_block_OT_avg,snap_counts_run_block_OT_std,snap_counts_run_block_RB_avg,snap_counts_run_block_RB_std,snap_counts_run_block_TE_avg,snap_counts_run_block_TE_std,snap_counts_run_block_WR_avg,snap_counts_run_block_WR_std,grades_run_defense_DB_avg,grades_run_defense_DB_std,grades_run_defense_DE_avg,grades_run_defense_DE_std,grades_run_defense_DT_avg,grades_run_defense_DT_std,grades_run_defense_LB_avg,grades_run_defense_LB_std,snap_counts_run_DB_avg,snap_counts_run_DB_std,snap_counts_run_DE_avg,snap_counts_run_DE_std,snap_counts_run_DT_avg,snap_counts_run_DT_std,snap_counts_run_LB_avg,snap_counts_run_LB_std,weight_height_ratio_C_avg,weight_height_ratio_C_std,weight_height_ratio_OG_avg,weight_height_ratio_OG_std,weight_height_ratio_OT_avg,weight_height_ratio_OT_std,weight_height_ratio_RB_avg,weight_height_ratio_RB_std,weight_height_ratio_TE_avg,weight_height_ratio_TE_std,weight_height_ratio_WR_avg,weight_height_ratio_WR_std,weight_height_ratio_DB_avg,weight_height_ratio_DB_std,weight_height_ratio_DE_avg,weight_height_ratio_DE_std,weight_height_ratio_DT_avg,weight_height_ratio_DT_std,weight_height_ratio_LB_avg,weight_height_ratio_LB_std,C_flag,DB_flag,DE_flag,DT_flag,LB_flag,OG_flag,OT_flag,RB_flag,TE_flag,WR_flag,offteam_penalty,defteam_penalty,SingleC_flag,SingleDB_flag,SingleDE_flag,SingleDT_flag,SingleLB_flag,SingleOG_flag,SingleOT_flag,SingleRB_flag,SingleTE_flag,SingleWR_flag,is_home,ydstogo_bucket_1-3,ydstogo_bucket_4-6,ydstogo_bucket_7-9,ydstogo_bucket_10,ydstogo_bucket_11+,wind_bucket_0,wind_bucket_1-5,wind_bucket_6-10,wind_bucket_11-15,wind_bucket_16+,season_2019,season_2020,season_2021,season_2022,season_2023,game_half_Half1,game_half_Half2,game_half_Overtime,roof_closed,roof_dome,roof_open,roof_outdoors,offense_formation_I_FORM,offense_formation_JUMBO,offense_formation_PISTOL,offense_formation_SHOTGUN,offense_formation_SINGLEBACK,offense_formation_WILDCAT,run_direction_leftend,run_direction_leftguard,run_direction_lefttackle,run_direction_middle,run_direction_rightend,run_direction_rightguard,run_direction_righttackle,opposing_team_ARI,opposing_team_ATL,opposing_team_BAL,opposing_team_BUF,opposing_team_CAR,opposing_team_CHI,opposing_team_CIN,opposing_team_CLE,opposing_team_DEN,opposing_team_DET,opposing_team_GB,opposing_team_HOU,opposing_team_IND,opposing_team_JAX,opposing_team_KC,opposing_team_LAC,opposing_team_LV,opposing_team_MIA,opposing_team_MIN,opposing_team_NO,opposing_team_NYG,opposing_team_NYJ,opposing_team_PHI,opposing_team_PIT,opposing_team_SEA,opposing_team_TB,opposing_team_WAS,down_1.0,down_2.0,down_3.0,down_4.0,week_sin,week_cos
0.5016685,0.24692735,1.0,-1.4318253741948308,0.27305488435097885,1.7767221074620414,-0.8831123061489881,-0.6856951937973307,-0.13756930308750281,4.0,0.02299311467056761,0,0,-0.45008014513662276,-0.625725197199623,-0.014612704806688762,-0.6342050866733424,-0.023534946279413133,1.7546128146239026,0.747649049784443,1.7911982331027503,-0.34617487407605807,1.4453633433240585,-1.0012459865217562,0.0,0.7040683990585523,1.3933813786302867,-5.199337582605575,0.0,-0.45680221149540967,1.157289143446058,0.4453818333004607,1.6979834147903516,62.5,0.0,78.7,0.0,66.0,9.31915589882832,0.0,0.0,56.7,1.1999999999999993,52.5,2.0,319.0,0.0,428.0,0.0,243.66666666666666,57.045790574083746,0.0,0.0,241.0,25.0,182.5,31.5,0.7408599928148725,-0.6881690277654816,1.854825090390732,-0.28221614706250814,-0.8239804762138765,0.01871390779664514,1.3889511870666833,1.3701088488482442,1.4152139212091985,-1.30737498533365,1.7589980186105454,-0.5573853096133496,-0.013219926825799928,0.8055167362514382,-0.18333609061419617,1.2061967650706509,-1.3129814789733738,-0.6012824781723995,-5.199337582605575,0.0,0.3188405797101481,0.8344071727760898,-5.199337582605575,0.0,1.2763937695717646,1.7021026422081633,0.42599219354122453,-0.4651231666895706,-0.37766840269847657,1.3404461432084538,0.39443762907018226,0.8995154612898615,-0.10711272038228688,-0.47867708795549696,2.321813025820124,2.08054531272867,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6736956436465572,0.7390089172206591
0.47942156,0.23575418,1.0,-1.4318253741948308,0.27305488435097885,1.959213734273546,-0.8911440806018298,-0.6856951937973307,1.9543318402441632,1.0,0.02299311467056761,0,0,-0.45008014513662276,-0.625725197199623,-0.014612704806688762,-0.6342050866733424,0.29019022760680463,1.5877926228379555,1.229249920266347,0.4761100897666841,-0.157702403572852,1.7204348596306231,-1.0012459865217562,0.0,0.7040683990585523,1.3933813786302867,-5.199337582605575,0.0,-0.45680221149540967,1.157289143446058,0.4453818333004607,1.6979834147903516,62.5,0.0,78.7,0.0,66.0,9.31915589882832,0.0,0.0,56.7,1.1999999999999993,52.5,2.0,319.0,0.0,428.0,0.0,243.66666666666666,57.045790574083746,0.0,0.0,241.0,25.0,182.5,31.5,0.7408599928148725,-0.6881690277654816,1.0126998863491836,2.307606709113698,-0.4292875893291417,0.030069997628669347,1.6902047151091542,1.667004397658611,1.4152139212091985,-1.30737498533365,0.8324542842572116,1.3239022233593496,0.16778606866897008,0.7100750145538883,0.9093288850393637,-1.2820728590877053,-1.3129814789733738,-0.6012824781723995,-5.199337582605575,0.0,0.3188405797101481,0.8344071727760898,-5.199337582605575,0.0,1.2763937695717646,1.7021026422081633,0.42599219354122453,-0.4651231666895706,-0.37766840269847657,1.3404461432084538,0.3710302737339809,0.6842684272182721,-0.20400897347926775,0.3941138244318171,3.099532008337192,2.1716936389226613,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6736956436465572,0.7390089172206591
0.2914349,0.14134078,0.0,-0.11712224095633082,0.5534480231016596,-0.8003714396278229,-0.8062858043322124,-0.4146841681444621,-0.13756930308750281,23.0,0.02299311467056761,0,0,-0.45008014513662276,-0.625725197199623,-0.014612704806688762,-0.6342050866733424,-0.023534946279413133,1.7546128146239026,1.2941050917946084,0.5868745614039566,-0.21800229143699593,1.4336829045118333,-1.0012459865217562,0.0,0.7040683990585523,1.3933813786302867,-5.199337582605575,0.0,-0.45680221149540967,1.157289143446058,0.7118196644912751,0.5234788581008247,62.5,0.0,78.7,0.0,66.0,9.31915589882832,0.0,0.0,56.7,1.1999999999999993,49.75,5.149999999999999,319.0,0.0,428.0,0.0,243.66666666666666,57.045790574083746,0.0,0.0,241.0,25.0,257.0,8.0,0.7408599928148725,-0.6881690277654816,1.854825090390732,-0.28221614706250814,-0.27467859223735036,-0.29544819920921733,1.350478763508189,1.391597282163593,1.4152139212091985,-1.30737498533365,1.7589980186105454,-0.5573853096133496,0.5409469796708687,0.10131501340938467,0.06288301728070794,0.6930872962467081,-1.3129814789733738,-0.6012824781723995,-5.199337582605575,0.0,0.3188405797101481,0.8344071727760898,-5.199337582605575,0.0,1.2763937695717646,1.7021026422081633,0.026693902461432707,-0.2549542899220132,-0.37766840269847657,1.3404461432084538,0.39443762907018226,0.8995154612898615,0.009162783334089625,-1.1787934123663368,1.9607292125086349,2.2994536404404875,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6736956436465572,0.7390089172206591
0.10122357,0.045810055,0.0,-0.11712224095633082,0.5534480231016596,0.9007411896309198,-0.4536911576326825,-0.22428716116759922,0.9886044349724414,3.0,0.02299311467056761,0,0,-0.45008014513662276,-0.625725197199623,-0.014612704806688762,-0.6342050866733424,1.3714379787856765,0.8287828153034981,1.2941050917946084,0.5868745614039566,0.993872868224405,0.828550700032362,-1.0012459865217562,0.0,0.7040683990585523,1.3933813786302867,-5.199337582605575,0.0,-0.45680221149540967,1.157289143446058,-0.19937348432097,0.2363047014152376,62.5,0.0,78.7,0.0,66.0,9.31915589882832,0.0,0.0,46.75,8.75,47.55,2.9499999999999993,319.0,0.0,428.0,0.0,243.66666666666666,57.045790574083746,0.0,0.0,170.0,96.0,200.0,49.0,0.7408599928148725,-0.6881690277654816,1.3739987642121703,0.7953216439546776,-0.27467859223735036,-0.29544819920921733,0.842500176982321,1.042062882695621,1.4152139212091985,-1.30737498533365,0.3143212749148868,1.4213870643317774,0.5409469796708687,0.10131501340938467,-0.6600817485652498,0.9605713751965886,-1.3129814789733738,-0.6012824781723995,-5.199337582605575,0.0,0.3188405797101481,0.8344071727760898,-5.199337582605575,0.0,0.01021908691166253,1.9496344996640047,0.4397611001301839,-0.5353918937370344,-0.37766840269847657,1.3404461432084538,0.25984533588702796,-0.6377528620903421,0.009162783334089625,-1.1787934123663368,1.321888619726763,1.6944365622714304,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6736956436465572,0.7390089172206591
0.061179087,0.025698321,0.0,-0.11712224095633082,0.5534480231016596,0.817524059055827,-0.44694424554093204,-0.22428716116759922,0.9886044349724414,3.0,0.02299311467056761,0,0,-0.45008014513662276,-0.625725197199623,-0.014612704806688762,-0.6342050866733424,1.3714379787856765,0.8287828153034981,1.2941050917946084,0.5868745614039566,0.993872868224405,0.828550700032362,-1.0012459865217562,0.0,0.7040683990585523,1.3933813786302867,-5.199337582605575,0.0,-0.45680221149540967,1.157289143446058,-0.19937348432097,0.2363047014152376,62.5,0.0,78.7,0.0,66.0,9.31915589882832,0.0,0.0,56.7,1.1999999999999993,47.55,2.9499999999999993,319.0,0.0,428.0,0.0,243.66666666666666,57.045790574083746,0.0,0.0,241.0,25.0,200.0,49.0,0.7408599928148725,-0.6881690277654816,1.3739987642121703,0.7953216439546776,-0.27467859223735036,-0.29544819920921733,0.842500176982321,1.042062882695621,1.4152139212091985,-1.30737498533365,0.3143212749148868,1.4213870643317774,0.5409469796708687,0.10131501340938467,-0.6600817485652498,0.9605713751965886,-1.3129814789733738,-0.6012824781723995,-5.199337582605575,0.0,0.3188405797101481,0.8344071727760898,-5.199337582605575,0.0,1.2763937695717646,1.7021026422081633,0.4397611001301839,-0.5353918937370344,-0.37766840269847657,1.3404461432084538,0.25984533588702796,-0.6377528620903421,0.009162783334089625,-1.1787934123663368,1.321888619726763,1.6944365622714304,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6736956436465572,0.7390089172206591
1.0,0.99999994,0.0,0.1934437305302193,0.5534480231016596,-0.43364158033917294,-0.652254746955708,-0.1628679679474778,-1.4765375537677878,4.0,0.02299311467056761,0,0,-0.45008014513662276,-0.625725197199623,0.07107525103827948,-0.9413717605668394,-0.023534946279413133,1.7546128146239026,1.2941050917946084,0.5868745614039566,-0.21800229143699593,1.4336829045118333,-1.0012459865217562,0.0,0.7040683990585523,1.3933813786302867,-5.199337582605575,0.0,-0.45680221149540967,1.157289143446058,0.4453818333004607,1.6979834147903516,62.5,0.0,78.7,0.0,66.0,9.31915589882832,0.0,0.0,56.7,1.1999999999999993,52.5,2.0,319.0,0.0,428.0,0.0,243.66666666666666,57.045790574083746,0.0,0.0,241.0,25.0,182.5,31.5,0.5484653052500627,-0.1817516321872803,1.854825090390732,-0.28221614706250814,-0.27467859223735036,-0.29544819920921733,1.350478763508189,1.391597282163593,0.8964628644464744,0.06281758962871278,1.7589980186105454,-0.5573853096133496,0.5409469796708687,0.10131501340938467,0.06288301728070794,0.6930872962467081,-1.3129814789733738,-0.6012824781723995,-5.199337582605575,0.0,0.3188405797101481,0.8344071727760898,-5.199337582605575,0.0,1.2763937695717646,1.7021026422081633,0.42599219354122453,-0.4651231666895706,-0.3209723256257936,0.807030113657481,0.39443762907018226,0.8995154612898615,0.009162783334089625,-1.1787934123663368,1.9607292125086349,2.2994536404404875,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6736956436465572,0.7390089172206591
0.81312567,0.9061453,0.0,0.1934437305302193,0.5534480231016596,0.569365334853352,-0.42085036009689675,-0.04275666444428337,-0.13756930308750281,2.0,0.02299311467056761,0,0,-0.45008014513662276,-0.625725197199623,-0.18013550324834018,-0.8918254079279901,1.2104716678121845,0.6936993758390371,0.6964139516957518,-1.1983887383933622,0.993872868224405,0.828550700032362,-1.0012459865217562,0.0,0.7040683990585523,1.3933813786302867,-5.199337582605575,0.0,0.6387558697473789,-1.0661215647531126,0.36536521665683247,1.3478082883272506,62.5,0.0,78.7,0.0,66.0,9.31915589882832,0.0,0.0,55.5,0.0,49.86666666666667,4.066393433443885,319.0,0.0,428.0,0.0,243.66666666666666,57.045790574083746,0.0,0.0,266.0,0.0,204.66666666666666,40.54901012629312,0.15033656511595,0.4518346552378104,0.692149002230142,2.00423357987982,-0.34884063149276234,0.25897849058092903,0.842500176982321,1.042062882695621,0.2945590647614903,0.6057041236715331,-0.1306635448732274,1.3578562199273336,-0.06568543276631293,0.7507402718661307,-0.6600817485652498,0.9605713751965886,-1.3129814789733738,-0.6012824781723995,-5.199337582605575,0.0,0.3188405797101481,0.8344071727760898,-5.199337582605575,0.0,3.2036027668109224,-0.9818153210415237,0.37091656718539345,-0.5526884908955696,-0.6926466086577583,0.7312960828137055,0.2813020782785451,-0.488704607182094,-0.3289541419464293,0.5811212528468055,1.321888619726763,1.6944365622714304,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6736956436465572,0.7390089172206591
0.73748606,0.86815643,0.0,0.1934437305302193,0.5534480231016596,1.1967603942928182,-0.17782011838695078,0.016031278474585468,0.9886044349724414,4.0,0.02299311467056761,0,0,-0.45008014513662276,-0.625725197199623,0.07107525103827948,-0.9413717605668394,-0.023534946279413133,1.7546128146239026,0.16321774729257316,0.7544499819014104,-0.21800229143699593,1.4336829045118333,-1.0012459865217562,0.0,0.7040683990585523,1.3933813786302867,-5.199337582605575,0.0,-0.45680221149540967,1.157289143446058,0.3071141968007301,1.4403570615287544,62.5,0.0,78.7,0.0,66.0,9.31915589882832,0.0,0.0,56.7,1.1999999999999993,52.7,2.1999999999999993,319.0,0.0,428.0,0.0,243.66666666666666,57.045790574083746,0.0,0.0,241.0,25.0,208.0,57.0,0.5484653052500627,-0.1817516321872803,1.854825090390732,-0.28221614706250814,-0.504706612300747,0.4193488517999837,1.350478763508189,1.391597282163593,0.8964628644464744,0.06281758962871278,1.7589980186105454,-0.5573853096133496,0.3114103911811243,0.6838509851606372,0.06288301728070794,0.6930872962467081,-1.3129814789733738,-0.6012824781723995,-5.199337582605575,0.0,0.3188405797101481,0.8344071727760898,-5.199337582605575,0.0,1.2763937695717646,1.7021026422081633,0.2056896881178915,0.6451019771097795,-0.3209723256257936,0.807030113657481,0.39443762907018226,0.8995154612898615,-0.06427437690783094,-0.6585231364280348,1.9607292125086349,2.2994536404404875,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6736956436465572,0.7390089172206591
0.4660734,0.7318436,0.0,0.7548672792179465,0.5534480231016596,-1.1990871096578801,0.48264158035964355,0.29886642309338096,-1.4765375537677878,4.0,0.02299311467056761,0,0,-0.45008014513662276,-0.625725197199623,0.07107525103827948,-0.9413717605668394,0.29019022760680463,1.5877926228379555,0.6842442067521021,1.7852481361835224,-0.21800229143699593,1.4336829045118333,-1.0012459865217562,0.0,0.7040683990585523,1.3933813786302867,-5.199337582605575,0.0,-0.45680221149540967,1.157289143446058,0.7118196644912751,0.5234788581008247,62.5,0.0,78.7,0.0,66.0,9.31915589882832,0.0,0.0,56.7,1.1999999999999993,49.75,5.149999999999999,319.0,0.0,428.0,0.0,243.66666666666666,57.045790574083746,0.0,0.0,241.0,25.0,257.0,8.0,0.5484653052500627,-0.1817516321872803,1.0126998863491836,2.307606709113698,-0.9572207501303787,-0.019637977240571255,1.350478763508189,1.391597282163593,0.8964628644464744,0.06281758962871278,0.8324542842572116,1.3239022233593496,-0.852668021874008,0.1460739504998326,0.06288301728070794,0.6930872962467081,-1.3129814789733738,-0.6012824781723995,-5.199337582605575,0.0,0.3188405797101481,0.8344071727760898,-5.199337582605575,0.0,1.2763937695717646,1.7021026422081633,0.026693902461432707,-0.2549542899220132,-0.3209723256257936,0.807030113657481,0.3710302737339809,0.6842684272182721,-0.576294577483463,0.49202587012854254,1.9607292125086349,2.2994536404404875,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6736956436465572,0.7390089172206591
0.34816462,0.6726257,1.0,0.7548672792179465,0.5534480231016596,0.06139243848536282,0.6719550665087691,0.3534405360011315,0.9886044349724414,2.0,0.02299311467056761,0,0,-0.45008014513662276,-0.625725197199623,0.07107525103827948,-0.9413717605668394,0.29019022760680463,1.5877926228379555,-0.04482796886242591,1.1103145687683302,-0.21800229143699593,1.4336829045118333,-1.0012459865217562,0.0,0.7040683990585523,1.3933813786302867,-5.199337582605575,0.0,-0.45680221149540967,1.157289143446058,0.4453818333004607,1.6979834147903516,62.5,0.0,78.7,0.0,66.0,9.31915589882832,0.0,0.0,46.75,8.75,52.5,2.0,319.0,0.0,428.0,0.0,243.66666666666666,57.045790574083746,0.0,0.0,170.0,96.0,182.5,31.5,0.5484653052500627,-0.1817516321872803,1.0126998863491836,2.307606709113698,-1.022583903372437,-0.25835219556732497,1.350478763508189,1.391597282163593,0.8964628644464744,0.06281758962871278,0.8324542842572116,1.3239022233593496,-0.4023390958846046,1.052036712216215,0.06288301728070794,0.6930872962467081,-1.3129814789733738,-0.6012824781723995,-5.199337582605575,0.0,0.3188405797101481,0.8344071727760898,-5.199337582605575,0.0,0.01021908691166253,1.9496344996640047,0.42599219354122453,-0.4651231666895706,-0.3209723256257936,0.807030113657481,0.3710302737339809,0.6842684272182721,-0.5150969439485269,0.6831062915231217,1.9607292125086349,2.2994536404404875,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6736956436465572,0.7390089172206591
0.9755283,0.48491618,0.0,0.7548672792179465,1.0989482942676485,-0.635476288373835,-0.7734198041870646,0.7199120397061627,-0.13756930308750281,6.0,0.02299311467056761,0,0,-0.45008014513662276,-0.625725197199623,-0.014612704806688762,-0.6342050866733424,-0.023534946279413133,1.7546128146239026,1.2941050917946084,0.5868745614039566,-0.34617487407605807,1.4453633433240585,-1.0012459865217562,0.0,0.7040683990585523,1.3933813786302867,-5.199337582605575,0.0,-0.45680221149540967,1.157289143446058,0.3071141968007301,1.4403570615287544,62.5,0.0,78.7,0.0,66.0,9.31915589882832,0.0,0.0,56.7,1.1999999999999993,52.7,2.1999999999999993,319.0,0.0,428.0,0.0,243.66666666666666,57.045790574083746,0.0,0.0,241.0,25.0,208.0,57.0,0.7408599928148725,-0.6881690277654816,1.854825090390732,-0.28221614706250814,-0.27467859223735036,-0.29544819920921733,1.3889511870666833,1.3701088488482442,1.4152139212091985,-1.30737498533365,1.7589980186105454,-0.5573853096133496,0.5409469796708687,0.10131501340938467,-0.18333609061419617,1.2061967650706509,-1.3129814789733738,-0.6012824781723995,-5.199337582605575,0.0,0.3188405797101481,0.8344071727760898,-5.199337582605575,0.0,1.2763937695717646,1.7021026422081633,0.2056896881178915,0.6451019771097795,-0.37766840269847657,1.3404461432084538,0.39443762907018226,0.8995154612898615,0.009162783334089625,-1.1787934123663368,2.321813025820124,2.08054531272867,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6736956436465572,0.7390089172206591
0.9276974,0.46089384,0.0,0.7548672792179465,1.0989482942676485,-0.48852594133681115,-0.8094196051532471,0.7199120397061627,-1.4765375537677878,-1.0,0.02299311467056761,0,0,-0.45008014513662276,-0.625725197199623,-0.014612704806688762,-0.6342050866733424,-0.023534946279413133,1.7546128146239026,1.2941050917946084,0.5868745614039566,-0.34617487407605807,1.4453633433240585,-1.0012459865217562,0.0,0.7040683990585523,1.3933813786302867,-5.199337582605575,0.0,-0.45680221149540967,1.157289143446058,0.3071141968007301,1.4403570615287544,62.5,0.0,78.7,0.0,66.0,9.31915589882832,0.0,0.0,56.7,1.1999999999999993,52.7,2.1999999999999993,319.0,0.0,428.0,0.0,243.66666666666666,57.045790574083746,0.0,0.0,241.0,25.0,208.0,57.0,0.7408599928148725,-0.6881690277654816,1.854825090390732,-0.28221614706250814,-0.27467859223735036,-0.29544819920921733,1.3889511870666833,1.3701088488482442,1.4152139212091985,-1.30737498533365,1.7589980186105454,-0.5573853096133496,0.5409469796708687,0.10131501340938467,-0.18333609061419617,1.2061967650706509,-1.3129814789733738,-0.6012824781723995,-5.199337582605575,0.0,0.3188405797101481,0.8344071727760898,-5.199337582605575,0.0,1.2763937695717646,1.7021026422081633,0.2056896881178915,0.6451019771097795,-0.37766840269847657,1.3404461432084538,0.39443762907018226,0.8995154612898615,0.009162783334089625,-1.1787934123663368,2.321813025820124,2.08054531272867,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6736956436465572,0.7390089172206591
0.73414904,0.36368713,0.0,0.7548672792179465,1.0989482942676485,-1.2644105613585177,-0.8427958784649623,0.8202035002142316,-1.4765375537677878,2.0,0.02299311467056761,0,0,-0.45008014513662276,-0.625725197199623,-0.298928018781637,-0.6685884789988562,-2.507134583157787,0.10082012532536154,0.743992011598809,-0.9708879519342273,-1.842708454704364,0.06752108157007176,-1.0012459865217562,0.0,0.7040683990585523,1.3933813786302867,-5.199337582605575,0.0,-1.5523602927382,-1.0661215647531126,0.9728273158649959,0.648599500344578,62.5,0.0,78.7,0.0,66.0,9.31915589882832,0.0,0.0,57.9,0.0,51.333333333333336,4.763985259796208,319.0,0.0,428.0,0.0,243.66666666666666,57.045790574083746,0.0,0.0,216.0,0.0,242.66666666666666,21.296843793284385,0.3042523151677979,0.33569863267291433,0.377031183943627,3.0998692709697124,-0.21560035757625962,-0.2296648485236206,-0.11637981708559418,1.6616573727793467,0.7095599101716694,0.20864321949457101,-0.3135340187587538,1.6558099377997781,0.7737626622818952,-0.2922616912360859,-0.9677055090556099,1.310415767232838,-1.3129814789733738,-0.6012824781723995,-5.199337582605575,0.0,0.3188405797101481,0.8344071727760898,-5.199337582605575,0.0,-0.406830398585698,-0.9818153210415237,0.09553843540622436,-0.35447247309754437,-0.8123383269222926,1.1414836391770735,0.3593265960658813,1.1465733566843002,0.02293225087945347,-1.1745687840982932,1.7940751448264112,2.252287461472102,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6736956436465572,0.7390089172206591
